inning,inning_topbot,home_score,away_score,home_team_wins,away_team_wins,games
5,Bot,8,4,7,1,8
5,Bot,8,5,5,1,6
5,Bot,8,6,5,0,5
5,Bot,8,7,2,0,2
5,Bot,8,8,1,0,1
5,Bot,8,9,0,0,0
5,Bot,8,10,0,1,1
5,Bot,9,0,23,0,23
5,Bot,9,1,9,0,9
5,Bot,9,2,7,0,7
5,Bot,9,3,6,0,6
5,Bot,9,4,7,1,8
5,Bot,9,5,2,2,4
5,Bot,9,6,2,0,2
5,Bot,9,7,3,0,3
5,Bot,9,8,1,0,1
5,Bot,10,0,6,0,6
5,Bot,10,1,9,0,9
5,Bot,10,2,12,0,12
5,Bot,10,3,8,1,9
5,Bot,10,4,6,0,6
5,Bot,10,5,4,0,4
5,Bot,10,6,5,0,5
5,Bot,10,7,1,0,1
5,Bot,10,8,0,1,1
5,Bot,11,0,6,0,6
5,Bot,11,1,4,0,4
5,Bot,11,2,5,0,5
5,Bot,11,3,3,0,3
5,Bot,11,4,3,0,3
5,Bot,11,5,2,0,2
5,Bot,12,0,1,0,1
5,Bot,12,1,1,0,1
5,Bot,12,2,1,0,1
5,Bot,12,3,2,0,2
5,Bot,12,4,1,0,1
5,Bot,12,6,1,0,1
5,Bot,12,9,1,0,1
5,Bot,13,1,2,0,2
5,Bot,13,3,1,0,1
5,Bot,15,0,1,0,1
5,Bot,15,1,2,0,2
5,Bot,15,3,1,0,1
5,Bot,15,4,2,0,2
5,Bot,17,1,2,0,2
5,Bot,17,7,1,0,1
5,Bot,19,0,1,0,1
5,Bot,19,1,1,0,1
5,Top,0,0,122,124,246
5,Top,0,1,82,155,237
5,Top,0,2,42,140,182
5,Top,0,3,7,124,131
5,Top,0,4,6,104,110
5,Top,0,5,4,82,86
5,Top,0,6,0,60,60
5,Top,0,7,0,38,38
5,Top,0,8,0,21,21
5,Top,0,9,0,11,11
5,Top,0,10,0,6,6
5,Top,0,11,0,8,8
5,Top,0,13,0,1,1
5,Top,0,14,0,2,2
5,Top,0,15,0,2,2
5,Top,1,0,129,55,184
5,Top,1,1,90,98,188
5,Top,1,2,53,116,169
5,Top,1,3,23,107,130
5,Top,1,4,7,96,103
5,Top,1,5,5,61,66
5,Top,1,6,1,48,49
5,Top,1,7,0,26,26
5,Top,1,8,0,16,16
5,Top,1,9,1,13,14
5,Top,1,10,0,5,5
5,Top,1,11,0,3,3
5,Top,1,12,0,2,2
5,Top,1,13,0,2,2
5,Top,1,14,0,1,1
5,Top,1,15,0,1,1
5,Top,2,0,146,33,179
5,Top,2,1,114,48,162
5,Top,2,2,61,62,123
5,Top,2,3,30,70,100
5,Top,2,4,22,61,83
5,Top,2,5,11,42,53
5,Top,2,6,2,31,33
5,Top,2,7,1,16,17
5,Top,2,8,0,19,19
5,Top,2,9,0,11,11
5,Top,2,10,1,4,5
5,Top,2,11,0,4,4
5,Top,2,12,0,1,1
5,Top,2,13,0,1,1
5,Top,2,14,0,1,1
5,Top,2,19,0,1,1
5,Top,3,0,113,11,124
5,Top,3,1,106,26,132
5,Top,3,2,53,26,79
5,Top,3,3,45,28,73
5,Top,3,4,17,29,46
5,Top,3,5,3,31,34
5,Top,3,6,6,23,29
5,Top,3,7,1,11,12
5,Top,3,8,0,7,7
5,Top,3,9,0,6,6
5,Top,3,10,0,3,3
5,Top,3,11,0,2,2
5,Top,3,14,0,1,1
5,Top,4,0,84,6,90
5,Top,4,1,73,6,79
5,Top,4,2,48,15,63
5,Top,4,3,44,17,61
5,Top,4,4,16,21,37
5,Top,4,5,7,15,22
5,Top,4,6,3,10,13
5,Top,4,7,1,5,6
5,Top,4,8,1,2,3
5,Top,4,9,0,2,2
5,Top,4,10,0,3,3
5,Top,4,12,0,1,1
5,Top,4,13,0,1,1
5,Top,4,15,0,1,1
5,Top,5,0,52,1,53
5,Top,5,1,44,1,45
5,Top,5,2,37,3,40
5,Top,5,3,31,3,34
5,Top,5,4,19,5,24
5,Top,5,5,7,11,18
5,Top,5,6,2,5,7
5,Top,5,7,2,11,13
5,Top,5,8,1,1,2
5,Top,5,9,0,1,1
5,Top,5,10,2,0,2
5,Top,5,12,0,1,1
5,Top,5,16,0,1,1
5,Top,6,0,37,0,37
5,Top,6,1,28,4,32
5,Top,6,2,27,2,29
5,Top,6,3,26,1,27
5,Top,6,4,19,1,20
5,Top,6,5,4,2,6
5,Top,6,6,2,2,4
5,Top,6,7,1,0,1
5,Top,6,8,2,3,5
5,Top,6,9,0,2,2
5,Top,6,17,0,1,1
5,Top,7,0,24,1,25
5,Top,7,1,20,2,22
5,Top,7,2,21,0,21
5,Top,7,3,10,0,10
5,Top,7,4,6,0,6
5,Top,7,5,5,2,7
5,Top,7,6,1,1,2
5,Top,7,7,0,1,1
5,Top,7,8,2,1,3
5,Top,7,9,1,0,1
5,Top,8,0,14,0,14
5,Top,8,1,3,0,3
5,Top,8,2,11,0,11
5,Top,8,3,4,0,4
5,Top,8,4,6,0,6
5,Top,8,5,2,2,4
5,Top,8,6,3,0,3
5,Top,8,7,2,0,2
5,Top,8,9,0,0,0
5,Top,8,10,0,1,1
5,Top,9,0,11,0,11
5,Top,9,1,4,0,4
5,Top,9,2,4,0,4
5,Top,9,3,2,1,3
5,Top,9,4,6,1,7
5,Top,9,5,1,1,2
5,Top,9,6,2,0,2
5,Top,9,7,1,0,1
5,Top,9,8,0,1,1
5,Top,10,0,2,0,2
5,Top,10,1,5,0,5
5,Top,10,2,7,0,7
5,Top,10,3,5,0,5
5,Top,10,4,2,0,2
5,Top,10,5,2,0,2
5,Top,10,6,4,0,4
5,Top,10,7,2,0,2
5,Top,11,0,4,0,4
5,Top,11,1,2,0,2
5,Top,11,2,1,0,1
5,Top,11,3,2,0,2
5,Top,11,4,1,0,1
5,Top,12,0,1,0,1
5,Top,12,1,1,0,1
5,Top,12,2,1,0,1
5,Top,12,3,1,0,1
5,Top,13,1,2,0,2
5,Top,13,3,1,0,1
5,Top,13,4,1,0,1
5,Top,15,0,1,0,1
5,Top,15,4,1,0,1
5,Top,16,0,1,0,1
5,Top,17,1,2,0,2
5,Top,18,1,1,0,1
6,Bot,0,0,29,52,81
6,Bot,0,1,19,101,120
6,Bot,0,2,13,89,102
6,Bot,0,3,0,65,65
6,Bot,0,4,1,67,68
6,Bot,0,5,1,51,52
6,Bot,0,6,0,38,38
6,Bot,0,7,0,33,33
6,Bot,0,8,0,11,11
6,Bot,0,9,0,11,11
6,Bot,0,10,0,8,8
6,Bot,0,11,0,7,7
6,Bot,0,14,0,2,2
6,Bot,0,15,0,1,1
6,Bot,1,0,86,35,121
6,Bot,1,1,36,83,119
6,Bot,1,2,18,108,126
6,Bot,1,3,7,96,103
6,Bot,1,4,2,91,93
6,Bot,1,5,5,52,57
6,Bot,1,6,0,49,49
6,Bot,1,7,0,24,24
6,Bot,1,8,0,19,19
6,Bot,1,9,0,14,14
6,Bot,1,10,0,8,8
6,Bot,1,11,0,6,6
6,Bot,1,13,0,1,1
6,Bot,1,14,0,2,2
6,Bot,1,15,0,3,3
6,Bot,1,16,0,1,1
6,Bot,2,0,89,21,110
6,Bot,2,1,86,40,126
6,Bot,2,2,35,57,92
6,Bot,2,3,19,84,103
6,Bot,2,4,5,72,77
6,Bot,2,5,2,58,60
6,Bot,2,6,0,46,46
6,Bot,2,7,0,32,32
6,Bot,2,8,0,26,26
6,Bot,2,9,0,10,10
6,Bot,2,10,0,6,6
6,Bot,2,11,0,8,8
6,Bot,2,12,0,2,2
6,Bot,2,14,0,1,1
6,Bot,3,0,92,9,101
6,Bot,3,1,103,17,120
6,Bot,3,2,60,32,92
6,Bot,3,3,25,55,80
6,Bot,3,4,10,40,50
6,Bot,3,5,3,58,61
6,Bot,3,6,3,38,41
6,Bot,3,7,2,24,26
6,Bot,3,8,0,20,20
6,Bot,3,9,0,17,17
6,Bot,3,10,1,5,6
6,Bot,3,11,0,6,6
6,Bot,3,12,0,4,4
6,Bot,3,13,0,1,1
6,Bot,3,15,0,1,1
6,Bot,4,0,77,5,82
6,Bot,4,1,98,5,103
6,Bot,4,2,77,17,94
6,Bot,4,3,46,25,71
6,Bot,4,4,16,40,56
6,Bot,4,5,4,31,35
6,Bot,4,6,3,37,40
6,Bot,4,7,1,15,16
6,Bot,4,8,2,14,16
6,Bot,4,9,0,9,9
6,Bot,4,10,0,6,6
6,Bot,4,11,0,3,3
6,Bot,4,12,0,4,4
6,Bot,4,13,0,2,2
6,Bot,4,15,0,1,1
6,Bot,4,17,0,2,2
6,Bot,5,0,48,0,48
6,Bot,5,1,73,2,75
6,Bot,5,2,63,8,71
6,Bot,5,3,51,10,61
6,Bot,5,4,35,15,50
6,Bot,5,5,10,18,28
6,Bot,5,6,4,15,19
6,Bot,5,7,1,13,14
6,Bot,5,8,0,8,8
6,Bot,5,9,0,3,3
6,Bot,5,10,0,2,2
6,Bot,5,11,0,1,1
6,Bot,5,12,0,1,1
6,Bot,5,14,0,1,1
6,Bot,5,20,0,1,1
6,Bot,6,0,45,0,45
6,Bot,6,1,46,1,47
6,Bot,6,2,54,3,57
6,Bot,6,3,41,4,45
6,Bot,6,4,30,3,33
6,Bot,6,5,13,9,22
6,Bot,6,6,4,7,11
6,Bot,6,7,0,11,11
6,Bot,6,8,2,1,3
6,Bot,6,9,0,2,2
6,Bot,6,10,0,4,4
6,Bot,6,16,0,1,1
6,Bot,7,0,28,0,28
6,Bot,7,1,28,2,30
6,Bot,7,2,37,1,38
6,Bot,7,3,26,1,27
6,Bot,7,4,19,0,19
6,Bot,7,5,13,2,15
6,Bot,7,6,1,5,6
6,Bot,7,7,1,1,2
6,Bot,7,8,2,2,4
6,Bot,7,9,0,5,5
6,Bot,7,10,0,2,2
6,Bot,7,17,0,1,1
6,Bot,8,0,30,0,30
6,Bot,8,1,22,0,22
6,Bot,8,2,26,0,26
6,Bot,8,3,24,0,24
6,Bot,8,4,8,1,9
6,Bot,8,5,9,2,11
6,Bot,8,6,4,0,4
6,Bot,8,7,2,1,3
6,Bot,8,8,1,0,1
6,Bot,8,10,0,2,2
6,Bot,9,0,20,0,20
6,Bot,9,1,20,0,20
6,Bot,9,2,13,0,13
6,Bot,9,3,8,1,9
6,Bot,9,4,8,1,9
6,Bot,9,5,5,1,6
6,Bot,9,6,5,0,5
6,Bot,9,7,4,0,4
6,Bot,9,8,1,2,3
6,Bot,9,9,1,0,1
6,Bot,9,10,1,1,2
6,Bot,9,12,0,1,1
6,Bot,10,0,10,0,10
6,Bot,10,1,8,0,8
6,Bot,10,2,14,1,15
6,Bot,10,3,9,0,9
6,Bot,10,4,13,0,13
6,Bot,10,5,8,0,8
6,Bot,10,6,4,1,5
6,Bot,10,7,2,1,3
6,Bot,10,8,3,1,4
6,Bot,10,9,3,0,3
6,Bot,10,11,0,1,1
6,Bot,11,0,7,0,7
6,Bot,11,1,5,0,5
6,Bot,11,2,13,0,13
6,Bot,11,3,7,0,7
6,Bot,11,4,4,0,4
6,Bot,11,5,3,0,3
6,Bot,11,6,3,0,3
6,Bot,11,7,3,0,3
6,Bot,11,8,2,0,2
6,Bot,11,10,1,0,1
6,Bot,12,0,6,0,6
6,Bot,12,1,1,0,1
6,Bot,12,2,4,0,4
6,Bot,12,3,5,0,5
6,Bot,12,4,3,0,3
6,Bot,12,5,1,0,1
6,Bot,12,6,1,0,1
6,Bot,13,0,1,0,1
6,Bot,13,1,2,0,2
6,Bot,13,2,1,0,1
6,Bot,13,3,1,0,1
6,Bot,13,4,1,0,1
6,Bot,13,5,1,0,1
6,Bot,13,6,1,0,1
6,Bot,13,8,0,1,1
6,Bot,14,0,1,0,1
6,Bot,14,1,2,0,2
6,Bot,14,2,1,0,1
6,Bot,14,3,1,0,1
6,Bot,14,5,1,0,1
6,Bot,14,6,1,0,1
6,Bot,15,0,1,0,1
6,Bot,15,3,1,0,1
6,Bot,15,4,1,0,1
6,Bot,15,5,1,0,1
6,Bot,15,7,1,0,1
6,Bot,15,9,1,0,1
6,Bot,16,1,1,0,1
6,Bot,16,3,1,0,1
6,Bot,16,4,2,0,2
6,Bot,17,1,2,0,2
6,Bot,17,2,1,0,1
6,Bot,17,4,1,0,1
6,Bot,17,7,1,0,1
6,Bot,18,2,1,0,1
6,Bot,19,0,1,0,1
6,Bot,19,1,1,0,1
6,Bot,19,2,1,0,1
6,Top,0,0,64,63,127
6,Top,0,1,47,116,163
6,Top,0,2,29,121,150
6,Top,0,3,7,91,98
6,Top,0,4,3,88,91
6,Top,0,5,1,65,66
6,Top,0,6,0,54,54
6,Top,0,7,0,42,42
6,Top,0,8,0,16,16
6,Top,0,9,0,16,16
6,Top,0,10,0,9,9
6,Top,0,11,0,11,11
6,Top,0,12,0,1,1
6,Top,0,14,0,2,2
6,Top,0,15,0,1,1
6,Top,0,16,0,1,1
6,Top,1,0,91,30,121
6,Top,1,1,66,80,146
6,Top,1,2,40,99,139
6,Top,1,3,14,108,122
6,Top,1,4,5,96,101
6,Top,1,5,6,72,78
6,Top,1,6,1,56,57
6,Top,1,7,0,25,25
6,Top,1,8,0,20,20
6,Top,1,9,0,13,13
6,Top,1,10,0,13,13
6,Top,1,11,0,6,6
6,Top,1,13,0,1,1
6,Top,1,14,0,3,3
6,Top,1,15,0,3,3
6,Top,2,0,112,18,130
6,Top,2,1,91,33,124
6,Top,2,2,51,46,97
6,Top,2,3,24,71,95
6,Top,2,4,14,71,85
6,Top,2,5,5,51,56
6,Top,2,6,1,42,43
6,Top,2,7,1,31,32
6,Top,2,8,0,33,33
6,Top,2,9,0,19,19
6,Top,2,10,1,5,6
6,Top,2,11,0,7,7
6,Top,2,12,0,3,3
6,Top,2,13,0,2,2
6,Top,2,14,0,1,1
6,Top,3,0,85,6,91
6,Top,3,1,113,15,128
6,Top,3,2,76,26,102
6,Top,3,3,37,38,75
6,Top,3,4,17,32,49
6,Top,3,5,7,49,56
6,Top,3,6,4,33,37
6,Top,3,7,1,24,25
6,Top,3,8,1,17,18
6,Top,3,9,0,8,8
6,Top,3,10,0,6,6
6,Top,3,11,0,6,6
6,Top,3,12,0,3,3
6,Top,3,15,0,1,1
6,Top,3,17,0,1,1
6,Top,3,20,0,1,1
6,Top,4,0,70,5,75
6,Top,4,1,80,4,84
6,Top,4,2,66,15,81
6,Top,4,3,52,22,74
6,Top,4,4,23,28,51
6,Top,4,5,5,25,30
6,Top,4,6,3,29,32
6,Top,4,7,1,14,15
6,Top,4,8,0,6,6
6,Top,4,9,0,7,7
6,Top,4,10,0,3,3
6,Top,4,11,0,1,1
6,Top,4,12,0,3,3
6,Top,4,13,0,1,1
6,Top,4,15,0,1,1
6,Top,4,17,0,1,1
6,Top,5,0,41,0,41
6,Top,5,1,65,2,67
6,Top,5,2,52,7,59
6,Top,5,3,47,6,53
6,Top,5,4,28,9,37
6,Top,5,5,13,12,25
6,Top,5,6,4,14,18
6,Top,5,7,3,11,14
6,Top,5,8,1,7,8
6,Top,5,9,1,3,4
6,Top,5,12,0,1,1
6,Top,6,0,41,0,41
6,Top,6,1,33,1,34
6,Top,6,2,45,2,47
6,Top,6,3,41,5,46
6,Top,6,4,29,2,31
6,Top,6,5,13,5,18
6,Top,6,6,5,5,10
6,Top,6,7,1,5,6
6,Top,6,8,2,1,3
6,Top,6,9,0,2,2
6,Top,6,10,1,3,4
6,Top,6,16,0,1,1
6,Top,6,17,0,1,1
6,Top,7,0,17,0,17
6,Top,7,1,23,2,25
6,Top,7,2,26,1,27
6,Top,7,3,15,0,15
6,Top,7,4,12,0,12
6,Top,7,5,8,2,10
6,Top,7,6,3,3,6
6,Top,7,7,0,1,1
6,Top,7,8,2,2,4
6,Top,7,9,1,3,4
6,Top,7,10,1,4,5
6,Top,7,12,0,1,1
6,Top,8,0,22,0,22
6,Top,8,1,12,0,12
6,Top,8,2,17,0,17
6,Top,8,3,14,0,14
6,Top,8,4,12,2,14
6,Top,8,5,6,0,6
6,Top,8,6,4,0,4
6,Top,8,7,5,0,5
6,Top,8,8,2,0,2
6,Top,8,10,0,1,1
6,Top,8,11,0,1,1
6,Top,9,0,18,0,18
6,Top,9,1,11,0,11
6,Top,9,2,9,0,9
6,Top,9,3,6,0,6
6,Top,9,4,4,0,4
6,Top,9,5,5,1,6
6,Top,9,6,3,0,3
6,Top,9,7,2,0,2
6,Top,9,8,2,2,4
6,Top,9,9,1,0,1
6,Top,10,0,5,0,5
6,Top,10,1,5,0,5
6,Top,10,2,9,0,9
6,Top,10,3,9,0,9
6,Top,10,4,6,0,6
6,Top,10,5,6,0,6
6,Top,10,6,5,0,5
6,Top,10,7,2,1,3
6,Top,10,8,2,1,3
6,Top,10,9,1,0,1
6,Top,11,0,4,0,4
6,Top,11,1,2,0,2
6,Top,11,2,8,0,8
6,Top,11,3,3,0,3
6,Top,11,4,3,0,3
6,Top,11,5,2,0,2
6,Top,11,6,1,0,1
6,Top,11,7,1,0,1
6,Top,12,2,2,0,2
6,Top,12,3,2,0,2
6,Top,12,4,1,0,1
6,Top,12,5,1,0,1
6,Top,12,6,1,0,1
6,Top,12,9,1,0,1
6,Top,13,1,2,0,2
6,Top,13,5,1,0,1
6,Top,15,0,1,0,1
6,Top,15,1,2,0,2
6,Top,15,3,1,0,1
6,Top,15,4,2,0,2
6,Top,17,1,1,0,1
6,Top,17,2,1,0,1
6,Top,17,7,1,0,1
6,Top,19,0,1,0,1
6,Top,19,2,1,0,1
7,Bot,0,0,4,22,26
7,Bot,0,1,6,79,85
7,Bot,0,2,3,72,75
7,Bot,0,3,0,50,50
7,Bot,0,4,0,60,60
7,Bot,0,5,0,40,40
7,Bot,0,6,0,25,25
7,Bot,0,7,0,33,33
7,Bot,0,8,0,17,17
7,Bot,0,9,0,9,9
7,Bot,0,10,0,5,5
7,Bot,0,11,0,5,5
7,Bot,0,12,0,1,1
7,Bot,0,13,0,2,2
7,Bot,0,14,0,2,2
7,Bot,0,15,0,1,1
7,Bot,1,0,53,15,68
7,Bot,1,1,17,68,85
7,Bot,1,2,9,94,103
7,Bot,1,3,2,84,86
7,Bot,1,4,0,82,82
7,Bot,1,5,0,57,57
7,Bot,1,6,0,58,58
7,Bot,1,7,0,23,23
7,Bot,1,8,0,21,21
7,Bot,1,9,0,13,13
7,Bot,1,10,0,11,11
7,Bot,1,11,0,8,8
7,Bot,1,13,0,3,3
7,Bot,1,15,0,2,2
7,Bot,2,0,75,11,86
7,Bot,2,1,70,25,95
7,Bot,2,2,25,52,77
7,Bot,2,3,8,81,89
7,Bot,2,4,4,83,87
7,Bot,2,5,0,58,58
7,Bot,2,6,0,55,55
7,Bot,2,7,1,25,26
7,Bot,2,8,0,31,31
7,Bot,2,9,0,16,16
7,Bot,2,10,0,14,14
7,Bot,2,11,0,9,9
7,Bot,2,12,0,5,5
7,Bot,2,14,0,2,2
7,Bot,2,16,0,2,2
7,Bot,2,18,0,1,1
7,Bot,2,20,0,1,1
7,Bot,3,0,66,5,71
7,Bot,3,1,91,10,101
7,Bot,3,2,70,19,89
7,Bot,3,3,14,54,68
7,Bot,3,4,4,50,54
7,Bot,3,5,5,69,74
7,Bot,3,6,0,51,51
7,Bot,3,7,0,29,29
7,Bot,3,8,0,36,36
7,Bot,3,9,0,18,18
7,Bot,3,10,0,14,14
7,Bot,3,11,0,7,7
7,Bot,3,13,0,2,2
7,Bot,3,14,0,1,1
7,Bot,3,16,0,1,1
7,Bot,4,0,73,2,75
7,Bot,4,1,94,1,95
7,Bot,4,2,72,18,90
7,Bot,4,3,54,25,79
7,Bot,4,4,12,34,46
7,Bot,4,5,0,51,51
7,Bot,4,6,2,44,46
7,Bot,4,7,2,21,23
7,Bot,4,8,0,17,17
7,Bot,4,9,0,14,14
7,Bot,4,10,0,7,7
7,Bot,4,11,0,7,7
7,Bot,4,12,0,9,9
7,Bot,4,13,0,2,2
7,Bot,4,14,0,3,3
7,Bot,4,16,0,1,1
7,Bot,4,17,0,2,2
7,Bot,4,18,0,1,1
7,Bot,5,0,54,0,54
7,Bot,5,1,64,2,66
7,Bot,5,2,75,2,77
7,Bot,5,3,53,2,55
7,Bot,5,4,40,15,55
7,Bot,5,5,6,22,28
7,Bot,5,6,6,25,31
7,Bot,5,7,1,26,27
7,Bot,5,8,0,23,23
7,Bot,5,9,0,11,11
7,Bot,5,10,1,7,8
7,Bot,5,11,0,3,3
7,Bot,5,12,0,2,2
7,Bot,5,13,0,1,1
7,Bot,5,14,0,1,1
7,Bot,5,20,0,1,1
7,Bot,6,0,40,0,40
7,Bot,6,1,51,1,52
7,Bot,6,2,51,1,52
7,Bot,6,3,45,4,49
7,Bot,6,4,42,2,44
7,Bot,6,5,25,5,30
7,Bot,6,6,3,9,12
7,Bot,6,7,1,9,10
7,Bot,6,8,0,7,7
7,Bot,6,9,0,6,6
7,Bot,6,10,0,4,4
7,Bot,6,11,0,2,2
7,Bot,6,12,0,1,1
7,Bot,6,13,0,1,1
7,Bot,6,14,0,1,1
7,Bot,6,15,0,1,1
7,Bot,6,16,0,1,1
7,Bot,7,0,24,0,24
7,Bot,7,1,32,1,33
7,Bot,7,2,44,0,44
7,Bot,7,3,35,2,37
7,Bot,7,4,28,0,28
7,Bot,7,5,27,4,31
7,Bot,7,6,6,2,8
7,Bot,7,7,0,3,3
7,Bot,7,8,0,8,8
7,Bot,7,9,0,7,7
7,Bot,7,10,0,2,2
7,Bot,7,11,0,1,1
7,Bot,7,12,0,2,2
7,Bot,8,0,23,0,23
7,Bot,8,1,26,0,26
7,Bot,8,2,28,0,28
7,Bot,8,3,30,0,30
7,Bot,8,4,17,0,17
7,Bot,8,5,11,2,13
7,Bot,8,6,10,0,10
7,Bot,8,7,5,2,7
7,Bot,8,8,1,2,3
7,Bot,8,9,0,2,2
7,Bot,8,10,0,0,0
7,Bot,8,11,0,2,2
7,Bot,8,12,0,1,1
7,Bot,9,0,18,0,18
7,Bot,9,1,21,0,21
7,Bot,9,2,21,0,21
7,Bot,9,3,13,0,13
7,Bot,9,4,18,0,18
7,Bot,9,5,12,1,13
7,Bot,9,6,9,1,10
7,Bot,9,7,2,0,2
7,Bot,9,8,5,1,6
7,Bot,9,10,0,3,3
7,Bot,9,15,0,1,1
7,Bot,10,0,22,0,22
7,Bot,10,1,16,0,16
7,Bot,10,2,17,0,17
7,Bot,10,3,19,0,19
7,Bot,10,4,8,0,8
7,Bot,10,5,9,1,10
7,Bot,10,6,6,0,6
7,Bot,10,7,5,0,5
7,Bot,10,8,4,1,5
7,Bot,10,9,2,0,2
7,Bot,10,10,0,1,1
7,Bot,10,11,1,0,1
7,Bot,10,12,0,1,1
7,Bot,10,14,0,1,1
7,Bot,11,0,3,0,3
7,Bot,11,1,9,0,9
7,Bot,11,2,14,0,14
7,Bot,11,3,9,0,9
7,Bot,11,4,12,1,13
7,Bot,11,5,9,0,9
7,Bot,11,6,7,0,7
7,Bot,11,7,4,1,5
7,Bot,11,8,1,1,2
7,Bot,11,9,1,0,1
7,Bot,11,10,1,0,1
7,Bot,11,11,0,0,0
7,Bot,12,0,1,0,1
7,Bot,12,1,3,0,3
7,Bot,12,2,7,0,7
7,Bot,12,3,6,0,6
7,Bot,12,4,7,0,7
7,Bot,12,5,2,0,2
7,Bot,12,6,3,0,3
7,Bot,12,7,1,0,1
7,Bot,12,9,1,0,1
7,Bot,13,0,4,0,4
7,Bot,13,2,3,0,3
7,Bot,13,3,3,0,3
7,Bot,13,5,3,0,3
7,Bot,13,6,1,0,1
7,Bot,13,7,2,0,2
7,Bot,13,8,1,0,1
7,Bot,13,10,0,1,1
7,Bot,13,17,0,1,1
7,Bot,14,0,3,0,3
7,Bot,14,1,3,0,3
7,Bot,14,2,4,0,4
7,Bot,14,3,1,0,1
7,Bot,14,4,1,0,1
7,Bot,14,5,1,0,1
7,Bot,14,6,2,0,2
7,Bot,14,8,1,0,1
